DEPTH,RHOB,DT,GR,AI,AI_REL,PHIE,MD,VP
984.15,2245.3262,421.7111,49.7658,5324375.0,93647.9453,0.2529,984.15,12847428.6615
984.3,2240.9907,423.3868,49.8619,5293026.5,93647.9453,0.2556,984.3,12898478.862
984.45,2224.6826,425.2848,49.8746,5231128.5,93647.9453,0.2658,984.45,12956301.432
984.6,2224.8623,425.6193,49.8444,5227361.0,93647.9453,0.2657,984.6,12966491.9745
984.7501,2235.0349,423.4174,49.8003,5278661.5,93647.9453,0.2593,984.7501,12899411.091
984.9,2247.7893,421.2277,49.7432,5336336.0,93647.9453,0.2514,984.9,12832701.8805
985.05,2260.4646,419.5509,48.1636,5387864.5,93647.9453,0.2435,985.05,12781618.1685
985.2,2268.5825,419.2672,47.2629,5410825.5,93647.9453,0.2384,985.2,12772975.248
985.35,2277.6809,420.8505,46.8405,5412094.0,93647.9453,0.2327,985.35,12821210.4825
985.5001,2282.7283,421.724,46.559,5412849.0,93647.9453,0.2295,985.5001,12847821.66
985.65,2275.8428,421.5065,47.1783,5399302.0,93647.9453,0.2338,985.65,12841195.5225
985.8,2272.4592,420.9708,47.7232,5398148.0,93647.9453,0.236,985.8,12824875.422
985.95,2271.959,420.0385,49.2087,5408933.5,92844.1797,0.2363,985.95,12796472.9025
986.1,2262.7153,419.6635,50.4567,5391745.0,89558.5625,0.242,986.1,12785048.5275
986.2501,2244.3916,419.8123,50.4567,5346178.0,87177.5156,0.2535,986.2501,12789581.7195
986.4,2231.0554,419.5645,50.2047,5317549.5,87177.5156,0.2619,986.4,12782032.4925
986.55,2233.825,419.7043,49.8912,5322372.0,87177.5156,0.2601,986.55,12786291.499499999
986.7,2237.3958,419.6527,49.0967,5331544.0,87177.5156,0.2579,986.7,12784719.5055
986.85,2232.3708,418.0164,47.9064,5340412.0,87177.5156,0.261,986.85,12734869.626
987.0001,2226.6787,417.0195,47.3914,5339516.5,87177.5156,0.2646,987.0001,12704499.067499999
987.15,2213.8914,418.037,47.3381,5295986.0,87177.5156,0.2725,987.15,12735497.205
987.3,2204.7144,419.6745,47.7942,5253384.0,87177.5156,0.2783,987.3,12785383.6425
987.45,2212.4133,420.7799,48.1182,5257888.0,87177.5156,0.2735,987.45,12819059.6535
987.6,2219.6973,420.3325,48.1198,5280839.0,87177.5156,0.2689,987.6,12805429.612499999
987.7501,2237.9197,418.9539,48.5408,5341773.0,87177.5156,0.2576,987.7501,12763430.5635
987.9,2246.7673,417.3641,49.1712,5383231.5,87177.5156,0.252,987.9,12714997.3065
988.05,2245.1943,418.0288,49.5234,5370938.0,87177.5156,0.253,988.05,12735247.391999999
988.2,2246.4189,420.1033,49.2232,5347305.5,87177.5156,0.2523,988.2,12798447.0345
988.35,2254.3286,422.7309,50.2201,5332810.0,87177.5156,0.2473,988.35,12878496.8685
988.5001,2253.1318,423.7536,50.4788,5317095.5,87177.5156,0.2481,988.5001,12909653.424
988.65,2270.0588,423.1848,50.786,5364227.0,87177.5156,0.2375,988.65,12892324.932
988.8,2261.4016,422.4086,51.7688,5353570.0,87177.5156,0.2429,988.8,12868677.999
988.95,2244.9001,421.6429,52.0509,5324192.0,87177.5156,0.2532,988.95,12845350.9485
989.1,2262.3206,421.2768,52.5888,5370155.0,87177.5156,0.2423,989.1,12834197.712
989.2501,2268.7439,422.2531,52.8416,5372949.5,87177.5156,0.2383,989.2501,12863940.6915
989.4,2283.1843,422.1143,52.8416,5408928.5,87177.5156,0.2293,989.4,12859712.149500001
989.55,2286.7617,421.7157,52.4557,5422522.0,87177.5156,0.227,989.55,12847568.8005
989.7,2281.8162,422.2786,50.332,5403587.5,87177.5156,0.2301,989.7,12864717.548999999
989.85,2261.3064,422.6244,50.332,5350628.0,87177.5156,0.2429,989.85,12875252.345999999
990.0001,2255.6992,422.3044,50.3945,5341415.5,87072.2891,0.2465,990.0001,12865503.546
990.15,2237.5176,423.0675,50.9289,5288804.0,85893.9141,0.2578,990.15,12888751.3875
990.3,2222.062,423.8842,51.0691,5242143.0,82731.9141,0.2675,990.3,12913632.153
990.45,2224.7666,424.0252,51.112,5246780.0,82731.9141,0.2658,990.45,12917927.718
990.6,2237.3008,423.6404,51.112,5281134.5,82731.9141,0.258,990.6,12906204.786
990.7501,2254.458,423.0388,51.147,5329207.5,82731.9141,0.2472,990.7501,12887877.042
990.9,2270.76,421.1248,52.3977,5392130.5,82731.9141,0.237,990.9,12829567.032
991.05,2265.0,420.0085,52.3977,5392747.5,82731.9141,0.2406,991.05,12795558.9525
991.2,2254.1711,419.4505,51.6309,5374105.0,82731.9141,0.2474,991.2,12778559.4825
991.35,2263.0569,419.0,51.6259,5401090.5,82731.9141,0.2419,991.35,12764835.0
991.5001,2259.9397,418.5475,47.4072,5399482.0,82731.9141,0.2438,991.5001,12751049.5875
991.65,2247.9612,416.4473,47.0373,5397948.0,82731.9141,0.2513,991.65,12687066.9945
991.8,2248.8755,416.4509,47.0264,5400098.5,82731.9141,0.2507,991.8,12687176.6685
991.95,2241.873,417.035,47.2143,5375746.5,82731.9141,0.2551,991.95,12704971.275
992.1,2261.6592,418.0404,49.9882,5410135.0,82731.9141,0.2427,992.1,12735600.785999998
992.2501,2278.0103,420.3878,50.4906,5418828.5,82731.9141,0.2325,992.2501,12807114.327000001
992.4,2273.6582,421.5374,51.1053,5393736.0,82731.9141,0.2352,992.4,12842136.890999999
992.55,2261.1802,421.452,51.196,5365213.0,82731.9141,0.243,992.55,12839535.18
992.7,2261.1006,422.397,52.0956,5353026.0,82731.9141,0.243,992.7,12868324.605
992.85,2261.7441,422.2224,52.5101,5356761.5,82731.9141,0.2426,992.85,12863005.416
993.0001,2243.7947,419.5348,52.564,5348277.0,82731.9141,0.2539,993.0001,12781127.682
993.15,2243.3145,419.39,52.564,5348992.0,82731.9141,0.2542,993.15,12776716.35
993.3,2222.6204,419.7827,51.5924,5294703.5,82731.9141,0.2671,993.3,12788679.9555
993.45,2217.8845,418.6278,51.297,5298006.0,82731.9141,0.2701,993.45,12753495.927
993.6,2227.1555,417.5685,51.297,5333645.5,82731.9141,0.2643,993.6,12721224.3525
993.7501,2232.2444,416.4845,52.6193,5359741.5,82731.9141,0.2611,993.7501,12688200.2925
993.9,2229.8894,416.1837,53.8622,5357945.5,82731.9141,0.2626,993.9,12679036.4205
994.05,2249.3396,417.8238,55.0367,5383414.0,82731.9141,0.2504,994.05,12729002.067
994.2,2256.7119,423.9146,55.4346,5323949.5,83835.8203,0.2458,994.2,12914558.289
994.35,2236.2947,427.9133,55.4346,5226156.0,101062.0078,0.2586,994.35,13036378.6845
994.5001,2229.0098,427.8246,55.161,5210120.0,109916.8906,0.2631,994.5001,13033676.439
994.65,2231.9536,426.4255,54.4062,5234118.0,109916.8906,0.2613,994.65,12991052.8575
994.8,2229.6045,422.9825,53.788,5271277.0,109916.8906,0.2627,994.8,12886161.8625
994.95,2234.2463,419.6848,53.5841,5323707.5,109916.8906,0.2598,994.95,12785697.432
995.1,2231.9165,418.5172,52.5392,5332910.0,109916.8906,0.2613,995.1,12750126.498
995.2501,2216.3801,417.187,51.6931,5312656.0,109916.8906,0.271,995.2501,12709601.955
995.4,2208.5828,415.2882,51.6244,5318218.0,109916.8906,0.2759,995.4,12651755.013
995.55,2215.9597,413.6666,51.7067,5356923.0,109916.8906,0.2713,995.55,12602352.969
995.7,2239.8662,411.8908,51.7004,5438145.0,109916.8906,0.2563,995.7,12548253.222000001
995.85,2246.5808,411.0103,51.4314,5466003.0,109916.8906,0.2521,995.85,12521428.7895
996.0001,2249.9011,410.366,51.2333,5482753.5,109916.8906,0.25,996.0001,12501800.19
996.15,2263.7532,409.9153,50.9352,5522497.0,109916.8906,0.2414,996.15,12488069.6145
996.3,2246.8933,411.3794,50.2109,5462020.0,109916.8906,0.2519,996.3,12532673.421
996.45,2229.874,412.1515,49.7362,5410349.5,109916.8906,0.2626,996.45,12556195.4475
996.6,2231.8052,411.0553,49.7362,5429454.5,109916.8906,0.2614,996.6,12522799.714499999
996.7501,2225.7971,410.4863,49.7563,5422341.5,109916.8906,0.2651,996.7501,12505465.129500002
996.9,2226.593,410.5579,51.0922,5423331.0,109916.8906,0.2646,996.9,12507646.423500001
997.05,2242.3447,411.1491,53.6099,5453832.0,109916.8906,0.2548,997.05,12525657.3315
997.2,2246.3396,413.1454,54.3859,5437321.5,109916.8906,0.2523,997.2,12586474.611
997.35,2232.7983,416.5043,54.3859,5360927.0,109916.8906,0.2607,997.35,12688803.4995
997.5001,2225.4302,418.844,53.794,5313264.0,109916.8906,0.2654,997.5001,12760082.459999999
997.65,2215.8154,418.3631,52.5283,5296388.5,109916.8906,0.2714,997.65,12745431.8415
997.8,2215.9255,417.0463,52.0489,5313489.5,109916.8906,0.2713,997.8,12705315.529499998
997.95,2232.0991,414.743,51.0447,5381904.0,109916.8906,0.2612,997.95,12635145.495
998.1,2226.1042,413.1585,51.215,5387998.0,109916.8906,0.2649,998.1,12586873.7025
998.2501,2214.1902,411.6137,50.6199,5379399.0,109916.8906,0.2724,998.2501,12539811.3705
998.4,2227.8923,408.9948,50.5648,5447256.5,111994.75,0.2638,998.4,12460026.582
998.55,2239.8601,408.5157,50.5648,5482921.0,120664.2969,0.2563,998.55,12445430.8005
998.7,2247.7986,409.5562,50.5648,5488374.5,126720.7031,0.2514,998.7,12477129.633
998.85,2255.1799,410.1693,50.7029,5498169.5,126720.7031,0.2468,998.85,12495807.7245
999.0001,2264.897,410.3495,51.6801,5519455.5,126720.7031,0.2407,999.0001,12501297.5175
999.15,2257.1023,411.3348,53.3579,5487284.0,126720.7031,0.2455,999.15,12531314.682
999.3,2258.3025,409.4691,53.3579,5515187.0,126720.7031,0.2448,999.3,12474476.1315
999.45,2241.1829,408.093,53.4363,5491848.0,126720.7031,0.2555,999.45,12432553.245000001
999.6,2231.2556,408.5756,54.0481,5461059.5,126720.7031,0.2617,999.6,12447255.654000001
999.7501,2234.6033,409.2384,53.9711,5460395.5,126720.7031,0.2597,999.7501,12467447.856
999.9,2232.4187,408.931,53.1319,5459170.0,126720.7031,0.261,999.9,12458082.915
1000.05,2217.4312,410.3075,53.7322,5404321.0,126720.7031,0.2703,1000.05,12500017.9875
1000.2,2220.4502,412.5794,54.5209,5381874.5,126720.7031,0.2685,1000.2,12569231.421
1000.35,2230.8511,414.8219,53.6896,5377851.5,126720.7031,0.2619,1000.35,12637549.183500001
1000.5001,2249.3037,415.4811,53.5041,5413733.5,126720.7031,0.2504,1000.5001,12657631.7115
1000.65,2258.3999,415.7392,53.5041,5432252.0,126720.7031,0.2448,1000.65,12665494.728
1000.8,2230.5671,414.2509,53.5041,5384577.0,126720.7031,0.2622,1000.8,12620153.6685
1000.95,2220.3362,413.7373,53.5041,5366535.5,126720.7031,0.2685,1000.95,12604506.8445
1001.1,2222.575,414.0427,54.6979,5367984.0,126720.7031,0.2672,1001.1,12613810.855500001
1001.2501,2211.3091,416.9097,57.0697,5304079.5,126720.7031,0.2742,1001.2501,12701154.010499999
1001.4,2211.3284,418.795,57.3928,5280223.0,126720.7031,0.2741,1001.4,12758589.675
1001.55,2215.0273,419.0668,57.4066,5285618.5,126720.7031,0.2718,1001.55,12766870.062
1001.7,2220.6323,418.7212,57.6392,5303369.0,126720.7031,0.2683,1001.7,12756341.358000001
1001.85,2216.4958,417.7849,57.6689,5305352.5,126720.7031,0.271,1001.85,12727816.9785
1002.0001,2210.9348,418.8701,58.2019,5278344.5,126720.7031,0.2744,1002.0001,12760877.5965
1002.15,2224.6399,421.0668,58.5477,5283334.0,126720.7031,0.2658,1002.15,12827800.062
1002.3,2217.8105,423.1136,58.596,5241678.5,126720.7031,0.2701,1002.3,12890155.824000001
1002.45,2216.2036,424.152,56.4931,5225025.0,126720.7031,0.2712,1002.45,12921790.68
1002.6,2223.7573,425.56,55.8821,5225483.5,126720.7031,0.2664,1002.6,12964685.4
1002.7501,2229.8787,428.5257,55.3556,5203646.0,110189.8672,0.2626,1002.7501,13055035.450499998
1002.9,2224.1814,430.239,55.2099,5169660.5,104546.4609,0.2661,1002.9,13107231.135
1003.05,2223.1204,430.0027,55.2099,5170018.5,104290.7266,0.2668,1003.05,13100032.2555
1003.2,2215.4314,425.4359,55.4496,5207571.5,104290.7266,0.2716,1003.2,12960904.693500001
1003.35,2230.3826,422.5313,56.0217,5278689.5,104290.7266,0.2622,1003.35,12872416.054499999
1003.5001,2240.7908,421.0411,56.2152,5322045.0,104290.7266,0.2558,1003.5001,12827017.111499999
1003.65,2234.8506,421.8461,56.2152,5297832.0,104290.7266,0.2595,1003.65,12851541.4365
1003.8,2234.1338,423.8671,56.2152,5270855.0,104290.7266,0.2599,1003.8,12913111.2015
1003.95,2244.4248,424.8883,56.8099,5282380.5,104290.7266,0.2535,1003.95,12944222.059500001
1004.1,2246.6396,425.2634,57.4326,5282939.5,104290.7266,0.2521,1004.1,12955649.481
1004.2501,2229.7009,426.3548,57.8876,5229753.0,104290.7266,0.2627,1004.2501,12988898.982
1004.4,2211.9556,426.5972,58.4529,5185107.0,104290.7266,0.2737,1004.4,12996283.697999999
1004.55,2211.8247,424.7203,58.7106,5207808.0,104290.7266,0.2739,1004.55,12939103.9395
1004.7,2226.8391,422.2979,58.7057,5273245.5,104290.7266,0.2645,1004.7,12865305.523500001
1004.85,2247.2852,419.3088,58.7019,5359708.0,104290.7266,0.2517,1004.85,12774242.592
1005.0001,2252.0496,414.9492,58.4799,5427430.0,104290.7266,0.2487,1005.0001,12641427.378
1005.15,2243.8948,412.7646,58.0422,5436263.5,104290.7266,0.2538,1005.15,12574873.538999999
1005.3,2250.6931,412.7229,57.4342,5453293.5,104290.7266,0.2496,1005.3,12573603.1485
1005.45,2265.281,411.6555,56.7525,5502903.0,104290.7266,0.2405,1005.45,12541084.807500001
1005.6,2270.3264,411.0941,56.4267,5522647.0,104290.7266,0.2373,1005.6,12523981.7565
1005.7501,2274.4744,412.0326,56.4267,5520130.0,104290.7266,0.2347,1005.7501,12552573.159
1005.9,2284.3606,414.074,56.4267,5516812.5,104290.7266,0.2285,1005.9,12614764.41
1006.05,2286.2642,416.3674,56.7622,5491014.5,104290.7266,0.2274,1006.05,12684632.841
1006.2,2280.5989,418.9249,57.3885,5444060.0,104290.7266,0.2309,1006.2,12762547.078499999
1006.35,2270.9092,421.37,57.8753,5389332.5,104290.7266,0.2369,1006.35,12837037.05
1006.5001,2254.4348,420.4483,58.2315,5362007.0,104290.7266,0.2472,1006.5001,12808957.4595
1006.65,2242.0964,418.7985,58.2315,5353582.0,104290.7266,0.2549,1006.65,12758696.3025
1006.8,2218.1982,417.3727,58.2315,5314690.5,92503.5781,0.2699,1006.8,12715259.3055
1006.95,2221.2363,416.6829,57.8831,5330759.0,64008.7461,0.268,1006.95,12694244.548500001
1007.1,2221.4829,418.0916,57.1333,5313466.0,50998.8047,0.2678,1007.1,12737160.594
1007.2501,2212.5151,420.7528,57.0625,5258545.0,50998.8047,0.2734,1007.2501,12818234.052
1007.4,2208.1228,422.6945,57.0625,5223923.0,50998.8047,0.2762,1007.4,12877387.9425
1007.55,2216.5898,422.0333,57.6682,5252228.0,50998.8047,0.2709,1007.55,12857244.4845
1007.7,2225.3723,420.1496,59.3321,5296618.0,50998.8047,0.2654,1007.7,12799857.564000001
1007.85,2225.2808,419.2238,59.4923,5308094.0,50998.8047,0.2654,1007.85,12771653.067
1008.0001,2244.2263,419.6066,60.031,5348396.5,50998.8047,0.2536,1008.0001,12783315.069
1008.15,2250.9551,421.4038,60.0781,5341702.5,50998.8047,0.2494,1008.15,12838066.766999999
1008.3,2236.5591,425.1337,60.0669,5260866.0,50998.8047,0.2584,1008.3,12951698.1705
1008.45,2248.4885,428.3054,60.0182,5249712.0,50998.8047,0.2509,1008.45,13048324.011
1008.6,2269.1025,429.5508,59.836,5282500.0,50998.8047,0.2381,1008.6,13086265.122
1008.7501,2259.3459,429.2356,58.6276,5263622.0,50998.8047,0.2441,1008.7501,13076662.554
1008.9,2222.863,427.6776,57.2026,5197521.0,50998.8047,0.267,1008.9,13029198.083999999
1009.05,2210.9834,425.3604,56.2883,5197909.0,50998.8047,0.2744,1009.05,12958604.586000001
1009.2,2225.5522,428.3603,55.6963,5195516.0,50998.8047,0.2653,1009.2,13049996.5395
1009.35,2239.6086,431.208,55.4517,5193801.0,50998.8047,0.2565,1009.35,13136751.72
1009.5001,2236.491,430.8697,55.384,5190644.5,50998.8047,0.2584,1009.5001,13126445.410500001
1009.65,2223.8147,427.9864,54.1915,5196016.5,50998.8047,0.2664,1009.65,13038605.676
1009.8,2219.8779,423.0714,54.1915,5247088.5,50998.8047,0.2688,1009.8,12888870.201
1009.95,2237.3557,417.8658,54.1941,5354243.0,50998.8047,0.2579,1009.95,12730281.597
1010.1,2259.7,418.9101,54.5619,5394236.5,50998.8047,0.2439,1010.1,12762096.1965
1010.2501,2256.9185,421.3612,56.2508,5356257.0,50998.8047,0.2457,1010.2501,12836768.958
1010.4,2255.7319,425.8231,56.2619,5297362.0,50998.8047,0.2464,1010.4,12972700.7415
1010.55,2264.7253,427.1346,55.1425,5302133.5,50998.8047,0.2408,1010.55,13012655.589
1010.7,2266.5205,426.9613,55.096,5308492.5,50998.8047,0.2397,1010.7,13007376.0045
1010.85,2245.4695,426.0974,55.096,5269844.0,50998.8047,0.2529,1010.85,12981057.291
1011.0001,2225.2507,425.5574,54.6336,5229022.0,20120.3047,0.2655,1011.0001,12964606.191
1011.15,2236.5491,426.1567,54.5899,5248180.5,-12358.21,0.2584,1011.15,12982863.8655
1011.3,2256.3157,427.9523,53.7842,5272342.0,-15871.9512,0.246,1011.3,13037566.8195
1011.45,2253.772,427.0627,53.6743,5277381.0,-15871.9512,0.2476,1011.45,13010465.1555
1011.6,2258.8418,425.9629,53.6743,5302917.0,-15871.9512,0.2445,1011.6,12976959.748499999
1011.7501,2269.0696,423.1541,55.4398,5362346.0,-15871.9512,0.238,1011.7501,12891389.6565
1011.9,2272.3645,419.4487,56.6749,5417579.5,-15871.9512,0.236,1011.9,12778504.645499999
1012.05,2267.0181,419.4018,56.8772,5405370.5,-15871.9512,0.2394,1012.05,12777075.837
1012.2,2269.6143,419.9393,56.8772,5404623.0,-15871.9512,0.2378,1012.2,12793450.7745
1012.35,2270.24,420.4943,55.6556,5398981.0,-15871.9512,0.2373,1012.35,12810358.8495
1012.5001,2250.2087,422.3168,54.9058,5328338.0,-15871.9512,0.2498,1012.5001,12865881.312
1012.65,2234.3071,426.0121,54.7096,5244867.5,-15871.9512,0.2598,1012.65,12978458.6265
1012.8,2232.9883,428.7411,54.6834,5208264.5,-15871.9512,0.2606,1012.8,13061597.6115
1012.95,2227.7202,431.2104,54.753,5166266.5,-15871.9512,0.2639,1012.95,13136824.836
1013.1,2218.8132,431.2629,56.8614,5144915.5,-15871.9512,0.2695,1013.1,13138424.2485
1013.2501,2223.9846,429.9429,57.81,5172778.5,-15871.9512,0.2662,1013.2501,13098210.4485
1013.4,2243.3914,429.6821,57.81,5221040.5,-15871.9512,0.2541,1013.4,13090265.1765
1013.55,2247.886,433.0818,56.962,5190647.0,-15871.9512,0.2513,1013.55,13193837.037
1013.7,2235.709,437.3845,56.4529,5111715.0,-15871.9512,0.2589,1013.7,13324918.7925
1013.85,2237.5911,440.0659,56.0747,5084666.0,-15871.9512,0.2578,1013.85,13406607.6435
1014.0001,2235.1616,440.9788,55.0713,5068641.0,-15871.9512,0.2593,1014.0001,13434419.141999999
1014.15,2224.8389,439.3954,52.7132,5063430.0,-15871.9512,0.2657,1014.15,13386180.861
1014.3,2226.322,436.5524,51.352,5099871.0,-15871.9512,0.2648,1014.3,13299568.865999999
1014.45,2237.7205,434.6957,51.352,5147813.5,-15871.9512,0.2577,1014.45,13243004.5005
1014.6,2248.2834,432.6253,51.3785,5196934.5,-15871.9512,0.2511,1014.6,13179929.7645
1014.7501,2248.0325,427.9659,52.6817,5253043.0,-15871.9512,0.2512,1014.7501,13037981.143499998
1014.9,2261.6235,421.8915,54.8558,5361261.0,-15871.9512,0.2427,1014.9,12852924.5475
1015.05,2273.8472,416.0398,56.2552,5465616.0,-35307.2266,0.2351,1015.05,12674652.507000001
1015.2,2270.3411,413.0635,56.7006,5496348.5,-69482.7422,0.2373,1015.2,12583979.5275
1015.35,2278.0776,413.4599,56.7006,5509784.5,-84474.2188,0.2325,1015.35,12596055.8535
1015.5001,2280.6812,414.5201,56.6136,5502007.0,-84474.2188,0.2308,1015.5001,12628354.8465
1015.65,2269.8462,416.3701,56.3512,5451623.5,-84474.2188,0.2376,1015.65,12684715.0965
1015.8,2253.8552,419.2802,55.5812,5375695.0,-84474.2188,0.2476,1015.8,12773371.293
1015.95,2237.1738,422.2719,53.6541,5298045.0,-84474.2188,0.258,1015.95,12864513.433500001
1016.1,2226.9121,424.8692,51.9251,5241451.5,-84474.2188,0.2644,1016.1,12943640.178
1016.2501,2234.4709,426.9966,51.9251,5232992.0,-84474.2188,0.2597,1016.2501,13008451.419
1016.4,2240.6328,427.2561,52.2868,5244240.5,-84474.2188,0.2558,1016.4,13016357.0865
1016.55,2246.1436,428.3077,53.1518,5244208.5,-84474.2188,0.2524,1016.55,13048394.080500001
1016.7,2257.1904,430.5894,53.6628,5242137.5,-84474.2188,0.2455,1016.7,13117906.071
1016.85,2254.7527,432.6896,54.6626,5211023.5,-84474.2188,0.247,1016.85,13181888.663999999
1017.0001,2255.5967,436.166,56.0528,5171805.0,-84474.2188,0.2465,1017.0001,13287797.19
1017.15,2239.4785,441.6575,56.2453,5070662.0,-84474.2188,0.2566,1017.15,13455095.7375
1017.3,2232.4995,443.0021,56.5835,5039474.0,-84474.2188,0.261,1017.3,13496058.976499999
1017.45,2227.3884,441.0388,57.7157,5050424.0,-84474.2188,0.2642,1017.45,13436247.042
1017.6,2239.178,436.888,58.236,5125540.0,-84474.2188,0.2568,1017.6,13309792.92
1017.7501,2251.5598,431.8159,58.1654,5214161.0,-84474.2188,0.249,1017.7501,13155271.3935
1017.9,2263.679,432.5717,57.8179,5233134.0,-84474.2188,0.2414,1017.9,13178296.8405
1018.05,2246.0911,435.1854,57.5437,5161301.0,-84474.2188,0.2524,1018.05,13257923.211000001
1018.2,2230.8274,437.7489,57.3599,5096133.0,-84474.2188,0.262,1018.2,13336020.238499999
1018.35,2223.7876,436.8994,56.8515,5089966.5,-84474.2188,0.2664,1018.35,13310140.221
1018.5001,2219.3049,433.3753,56.6515,5120974.5,-84474.2188,0.2692,1018.5001,13202778.5145
1018.65,2229.4915,434.1272,56.8849,5135567.5,-84474.2188,0.2628,1018.65,13225685.148
1018.8,2242.9204,434.9774,56.8211,5156441.0,-84474.2188,0.2544,1018.8,13251586.491
1018.95,2219.8262,437.4048,56.0874,5075014.5,-84474.2188,0.2688,1018.95,13325537.232
1019.1,2213.5662,440.2771,56.0674,5027661.5,-86435.5,0.2727,1019.1,13413041.8515
1019.2501,2193.0808,439.2925,56.0674,4992301.5,-126780.6172,0.2855,1019.2501,13383046.012500001
1019.4,2209.5955,439.5117,56.1192,5027388.5,-137831.125,0.2753,1019.4,13389723.9405
1019.55,2201.9041,440.7314,59.9263,4996022.0,-137831.125,0.2801,1019.55,13426882.101
1019.7,2212.1001,440.2772,60.5237,5024334.5,-137831.125,0.2737,1019.7,13413044.898
1019.85,2207.6604,440.1082,60.5237,5016176.0,-137831.125,0.2765,1019.85,13407896.313000001
1020.0001,2210.9849,439.2201,60.5237,5033889.5,-137831.125,0.2744,1020.0001,13380840.3465
1020.15,2230.6489,436.7334,61.5641,5107596.5,-137831.125,0.2621,1020.15,13305083.031000001
1020.3,2252.8879,437.9347,61.7995,5144339.5,-137831.125,0.2481,1020.3,13341680.6355
1020.45,2253.0195,441.8764,61.6305,5098791.5,-137831.125,0.2481,1020.45,13461764.526
1020.6,2241.927,440.2654,61.6147,5092216.5,-137831.125,0.2551,1020.6,13412685.411
1020.7501,2243.4604,434.7602,60.4988,5160331.0,-137831.125,0.2541,1020.7501,13244969.493
